entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.cucina_mts200b_main_channel,auto,2026-08-26T06:52:50.694Z,29.1,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-26T11:39:35.721Z,29.2,cooling,,,20
sensor.cucina_temperatura,unavailable,2026-08-01T08:24:38.485Z
climate.condizionatore_cucina_condizionatore_cucina,unavailable,2026-08-15T12:58:18.732Z
sensor.meross_temperature_cucina,18.103132897055556,2025-12-31T23:00:00.000Z
sensor.meross_temperature_cucina,17.984729913333332,2026-01-01T00:00:00.000Z
sensor.meross_temperature_cucina,17.841871211583335,2026-01-01T01:00:00.000Z
sensor.meross_temperature_cucina,18.008463220944446,2026-01-01T02:00:00.000Z
sensor.meross_temperature_cucina,17.962380553666666,2026-01-01T03:00:00.000Z
sensor.meross_temperature_cucina,17.987445018055556,2026-01-01T04:00:00.000Z
sensor.meross_temperature_cucina,18.01992315775,2026-01-01T05:00:00.000Z
sensor.meross_temperature_cucina,18.486071379583333,2026-01-01T06:00:00.000Z
sensor.meross_temperature_cucina,18.80510139336111,2026-01-01T07:00:00.000Z
sensor.meross_temperature_cucina,18.902451341888888,2026-01-01T08:00:00.000Z
sensor.meross_temperature_cucina,19.392023259666665,2026-01-01T09:00:00.000Z
sensor.meross_temperature_cucina,19.852739505666666,2026-01-01T10:00:00.000Z
sensor.meross_temperature_cucina,20.118485769769954,2026-01-01T11:00:00.000Z
sensor.meross_temperature_cucina,20.135381801194445,2026-01-01T12:00:00.000Z
sensor.meross_temperature_cucina,20.265719131833333,2026-01-01T13:00:00.000Z
sensor.meross_temperature_cucina,19.988608737444444,2026-01-01T14:00:00.000Z
sensor.meross_temperature_cucina,20.00280598266667,2026-01-01T15:00:00.000Z
sensor.meross_temperature_cucina,20.08218691288889,2026-01-01T16:00:00.000Z
sensor.meross_temperature_cucina,20.1,2026-01-01T17:00:00.000Z
sensor.meross_temperature_cucina,20.156762386555556,2026-01-01T18:00:00.000Z
sensor.meross_temperature_cucina,20.47521315308333,2026-01-01T19:00:00.000Z
sensor.meross_temperature_cucina,20.880998366555556,2026-01-01T20:00:00.000Z
sensor.meross_temperature_cucina,20.678132457388887,2026-01-01T21:00:00.000Z
sensor.meross_temperature_cucina,20.68175465386111,2026-01-01T22:00:00.000Z
sensor.meross_temperature_cucina,20.6,2026-01-01T23:00:00.000Z
sensor.meross_temperature_cucina,20.518642948472223,2026-01-02T00:00:00.000Z
sensor.meross_temperature_cucina,20.289995998305557,2026-01-02T01:00:00.000Z
sensor.meross_temperature_cucina,20.05682142727778,2026-01-02T02:00:00.000Z
sensor.meross_temperature_cucina,19.900030203138886,2026-01-02T03:00:00.000Z
sensor.meross_temperature_cucina,19.66356774138889,2026-01-02T04:00:00.000Z
sensor.meross_temperature_cucina,19.536064899,2026-01-02T05:00:00.000Z
sensor.meross_temperature_cucina,20.030096901944443,2026-01-02T06:00:00.000Z
sensor.meross_temperature_cucina,20.237795314694445,2026-01-02T07:00:00.000Z
sensor.meross_temperature_cucina,20.039701730055555,2026-01-02T08:00:00.000Z
sensor.meross_temperature_cucina,20.08767864622222,2026-01-02T09:00:00.000Z
sensor.meross_temperature_cucina,19.869956349777777,2026-01-02T10:00:00.000Z
sensor.meross_temperature_cucina,20.26387963597222,2026-01-02T11:00:00.000Z
sensor.meross_temperature_cucina,20.16079485536111,2026-01-02T12:00:00.000Z
sensor.meross_temperature_cucina,20.674862714444444,2026-01-02T13:00:00.000Z
sensor.meross_temperature_cucina,20.57231522677778,2026-01-02T14:00:00.000Z
sensor.meross_temperature_cucina,20.50296858491667,2026-01-02T15:00:00.000Z
sensor.meross_temperature_cucina,20.77401918772222,2026-01-02T16:00:00.000Z
sensor.meross_temperature_cucina,20.960623137777777,2026-01-02T17:00:00.000Z
sensor.meross_temperature_cucina,21.07254519497222,2026-01-02T18:00:00.000Z
sensor.meross_temperature_cucina,20.75779283175,2026-01-02T19:00:00.000Z
sensor.meross_temperature_cucina,20.878496887361113,2026-01-02T20:00:00.000Z
sensor.meross_temperature_cucina,20.613947377583333,2026-01-02T21:00:00.000Z
sensor.meross_temperature_cucina,20.219848433305554,2026-01-02T22:00:00.000Z
sensor.meross_temperature_cucina,20.053750507444445,2026-01-02T23:00:00.000Z
sensor.meross_temperature_cucina,19.92798318461111,2026-01-03T00:00:00.000Z
sensor.meross_temperature_cucina,19.66199300013889,2026-01-03T01:00:00.000Z
sensor.meross_temperature_cucina,19.511686052138888,2026-01-03T02:00:00.000Z
sensor.meross_temperature_cucina,19.376445562333334,2026-01-03T03:00:00.000Z
sensor.meross_temperature_cucina,19.191785481500002,2026-01-03T04:00:00.000Z
