entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_studio_s,19.889836624166666,2026-01-01T12:00:00.000Z
sensor.meross_temperature_studio_s,20.02049212622222,2026-01-01T13:00:00.000Z
sensor.meross_temperature_studio_s,20.0837401735,2026-01-01T14:00:00.000Z
sensor.meross_temperature_studio_s,19.906728826055556,2026-01-01T15:00:00.000Z
sensor.meross_temperature_studio_s,20.257302459083334,2026-01-01T16:00:00.000Z
sensor.meross_temperature_studio_s,19.989275276333334,2026-01-01T17:00:00.000Z
sensor.meross_temperature_studio_s,19.823823130472224,2026-01-01T18:00:00.000Z
sensor.meross_temperature_studio_s,19.880966819194445,2026-01-01T19:00:00.000Z
sensor.meross_temperature_studio_s,19.81139673327778,2026-01-01T20:00:00.000Z
sensor.meross_temperature_studio_s,20.158527310833332,2026-01-01T21:00:00.000Z
sensor.meross_temperature_studio_s,19.97234528672222,2026-01-01T22:00:00.000Z
sensor.meross_temperature_studio_s,19.686981003416665,2026-01-01T23:00:00.000Z
sensor.meross_temperature_studio_s,19.502702096833335,2026-01-02T00:00:00.000Z
sensor.meross_temperature_studio_s,19.37481493602778,2026-01-02T01:00:00.000Z
sensor.meross_temperature_studio_s,19.19521228216667,2026-01-02T02:00:00.000Z
sensor.meross_temperature_studio_s,19.027823784861113,2026-01-02T03:00:00.000Z
sensor.meross_temperature_studio_s,18.956777753666668,2026-01-02T04:00:00.000Z
sensor.meross_temperature_studio_s,18.827492387583334,2026-01-02T05:00:00.000Z
sensor.meross_temperature_studio_s,18.98136345188889,2026-01-02T06:00:00.000Z
sensor.meross_temperature_studio_s,19.36903184911111,2026-01-02T07:00:00.000Z
sensor.meross_temperature_studio_s,19.559769810777777,2026-01-02T08:00:00.000Z
sensor.meross_temperature_studio_s,19.777986401555555,2026-01-02T09:00:00.000Z
sensor.meross_temperature_studio_s,20.185834850694444,2026-01-02T10:00:00.000Z
sensor.meross_temperature_studio_s,19.86801251461111,2026-01-02T11:00:00.000Z
sensor.meross_temperature_studio_s,20.314801757722222,2026-01-02T12:00:00.000Z
sensor.meross_temperature_studio_s,19.944299349083334,2026-01-02T13:00:00.000Z
sensor.meross_temperature_studio_s,20.095719835388888,2026-01-02T14:00:00.000Z
sensor.meross_temperature_studio_s,20.179840290222224,2026-01-02T15:00:00.000Z
sensor.meross_temperature_studio_s,19.98429873522222,2026-01-02T16:00:00.000Z
