entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.camera_giulia,off,2026-08-18T03:40:49.991Z,31,off,,,5
climate.camera_giulia,off,2026-08-18T03:55:53.735Z,31,off,,,5
climate.camera_giulia,off,2026-08-18T04:15:57.736Z,31,off,,,5
climate.camera_giulia,off,2026-08-18T04:31:00.976Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-18T05:21:12.893Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-18T05:41:16.935Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T05:56:20.813Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T06:16:27.769Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T06:36:33.791Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T06:51:37.905Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T07:11:42.899Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T07:31:46.915Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T07:46:49.775Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T08:06:54.773Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T08:21:58.888Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T08:42:03.946Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T09:02:09.966Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T09:17:13.767Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-18T09:37:19.796Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-18T09:52:24.932Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-18T10:27:34.762Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-18T10:42:38.061Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-18T11:02:42.917Z,31,off,,,5
climate.camera_giulia,off,2026-08-18T11:37:54.769Z,31,off,,,5
climate.camera_giulia,off,2026-08-18T11:57:59.773Z,31,off,,,5
climate.camera_giulia,off,2026-08-18T12:13:03.958Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T13:03:15.994Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T13:23:21.924Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T13:38:25.765Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T13:58:31.817Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T14:13:44.063Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T14:33:49.023Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T14:48:52.758Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T15:08:58.750Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T15:24:03.049Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T15:44:07.924Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T15:59:10.766Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T16:19:14.760Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T16:34:17.997Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T16:54:22.904Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T17:14:27.939Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T17:34:32.948Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T18:29:46.804Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T18:49:51.768Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T19:09:55.773Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T19:24:58.911Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T20:00:07.786Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T20:20:13.777Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T20:35:17.893Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T20:55:21.965Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T21:15:27.955Z,31.2,off,,,5
