entity_id,state,last_changed
sensor.comfoairq_inside_humidity,38.71820430277778,2026-01-07T12:00:00.000Z
sensor.comfoairq_inside_humidity,38.011682953333334,2026-01-07T13:00:00.000Z
sensor.comfoairq_inside_humidity,40.85595675333333,2026-01-07T14:00:00.000Z
sensor.comfoairq_inside_humidity,38.01434340833333,2026-01-07T15:00:00.000Z
sensor.comfoairq_inside_humidity,37,2026-01-07T16:00:00.000Z
sensor.comfoairq_inside_humidity,36.91342317083333,2026-01-07T17:00:00.000Z
sensor.comfoairq_inside_humidity,37.09072410694444,2026-01-07T18:00:00.000Z
sensor.comfoairq_inside_humidity,37.02397353611111,2026-01-07T19:00:00.000Z
sensor.comfoairq_inside_humidity,38.61919931055555,2026-01-07T20:00:00.000Z
sensor.comfoairq_inside_humidity,38.071644713055555,2026-01-07T21:00:00.000Z
sensor.comfoairq_inside_humidity,38.20840131083333,2026-01-07T22:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-07T23:00:00.000Z
sensor.comfoairq_inside_humidity,37.74681503833333,2026-01-08T00:00:00.000Z
sensor.comfoairq_inside_humidity,37,2026-01-08T01:00:00.000Z
sensor.comfoairq_inside_humidity,37,2026-01-08T02:00:00.000Z
sensor.comfoairq_inside_humidity,37.00056367083334,2026-01-08T05:00:00.000Z
sensor.comfoairq_inside_humidity,39.200951608055554,2026-01-08T06:00:00.000Z
sensor.comfoairq_inside_humidity,45.20324128527778,2026-01-08T07:00:00.000Z
sensor.comfoairq_inside_humidity,38.770913308333334,2026-01-08T08:00:00.000Z
sensor.comfoairq_inside_humidity,39.31140287027778,2026-01-08T09:00:00.000Z
sensor.comfoairq_inside_humidity,40.33443502833333,2026-01-08T10:00:00.000Z
sensor.comfoairq_inside_humidity,38.924563452777775,2026-01-08T11:00:00.000Z
sensor.comfoairq_inside_humidity,38.02137746472222,2026-01-08T12:00:00.000Z
sensor.comfoairq_inside_humidity,37.25893220222222,2026-01-08T13:00:00.000Z
sensor.comfoairq_inside_humidity,38.09424906555555,2026-01-08T14:00:00.000Z
sensor.comfoairq_inside_humidity,36.71223053638889,2026-01-08T15:00:00.000Z
sensor.comfoairq_inside_humidity,35.510723715000005,2026-01-08T16:00:00.000Z
sensor.comfoairq_inside_humidity,36.246265834999996,2026-01-08T17:00:00.000Z
sensor.comfoairq_inside_humidity,37.32098755388889,2026-01-08T18:00:00.000Z
sensor.comfoairq_inside_humidity,38.70398728666667,2026-01-08T19:00:00.000Z
sensor.comfoairq_inside_humidity,39.21963130333334,2026-01-08T20:00:00.000Z
sensor.comfoairq_inside_humidity,39.253181884166665,2026-01-08T21:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-08T22:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-08T23:00:00.000Z
sensor.comfoairq_inside_humidity,38.57623257805556,2026-01-09T04:00:00.000Z
sensor.comfoairq_inside_humidity,37.98739644138889,2026-01-09T05:00:00.000Z
sensor.comfoairq_inside_humidity,37.73244362888889,2026-01-09T06:00:00.000Z
sensor.comfoairq_inside_humidity,48.226962969166664,2026-01-09T07:00:00.000Z
sensor.comfoairq_inside_humidity,38.68180617111111,2026-01-09T08:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-09T09:00:00.000Z
sensor.comfoairq_inside_humidity,38.79595058388889,2026-01-09T10:00:00.000Z
sensor.comfoairq_inside_humidity,38.60338623027778,2026-01-09T11:00:00.000Z
sensor.comfoairq_inside_humidity,38.02423374833334,2026-01-09T12:00:00.000Z
sensor.comfoairq_inside_humidity,39.73458566805555,2026-01-09T13:00:00.000Z
sensor.comfoairq_inside_humidity,39.77526020777778,2026-01-09T14:00:00.000Z
sensor.comfoairq_inside_humidity,38.589014294444446,2026-01-09T15:00:00.000Z
sensor.comfoairq_inside_humidity,37.75529713416667,2026-01-09T16:00:00.000Z
sensor.comfoairq_inside_humidity,36.99969303694444,2026-01-09T17:00:00.000Z
sensor.comfoairq_inside_humidity,36.03847042277778,2026-01-09T18:00:00.000Z
sensor.comfoairq_inside_humidity,37.18963051027777,2026-01-09T19:00:00.000Z
sensor.comfoairq_inside_humidity,38.42137011388889,2026-01-09T20:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-09T21:00:00.000Z
sensor.comfoairq_inside_humidity,38.49894983611111,2026-01-09T22:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-09T23:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-10T00:00:00.000Z
sensor.comfoairq_inside_humidity,38.84796643194444,2026-01-10T03:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-10T04:00:00.000Z
sensor.comfoairq_inside_humidity,38.05415891277778,2026-01-10T05:00:00.000Z
sensor.comfoairq_inside_humidity,37.515507944166664,2026-01-10T06:00:00.000Z
sensor.comfoairq_inside_humidity,37,2026-01-10T07:00:00.000Z
sensor.comfoairq_inside_humidity,36.85261045694444,2026-01-10T08:00:00.000Z
sensor.comfoairq_inside_humidity,37.81504955416667,2026-01-10T09:00:00.000Z
sensor.comfoairq_inside_humidity,38.28538681138889,2026-01-10T10:00:00.000Z
sensor.comfoairq_inside_humidity,38.44754572611111,2026-01-10T11:00:00.000Z
sensor.comfoairq_inside_humidity,39.972913356111114,2026-01-10T12:00:00.000Z
sensor.comfoairq_inside_humidity,39.84861685305555,2026-01-10T13:00:00.000Z
sensor.comfoairq_inside_humidity,39.36171229666667,2026-01-10T14:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-10T15:00:00.000Z
sensor.comfoairq_inside_humidity,39.01745562,2026-01-10T16:00:00.000Z
sensor.comfoairq_inside_humidity,39.815163427777776,2026-01-10T17:00:00.000Z
sensor.comfoairq_inside_humidity,39.13391858138889,2026-01-10T18:00:00.000Z
sensor.comfoairq_inside_humidity,40.139659577222226,2026-01-10T19:00:00.000Z
sensor.comfoairq_inside_humidity,39.476298488055555,2026-01-10T20:00:00.000Z
sensor.comfoairq_inside_humidity,37.203371240833334,2026-01-10T21:00:00.000Z
sensor.comfoairq_inside_humidity,36.559815212222226,2026-01-10T22:00:00.000Z
sensor.comfoairq_inside_humidity,36.02336676472222,2026-01-10T23:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-11T00:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-11T01:00:00.000Z
sensor.comfoairq_inside_humidity,35.73125156472222,2026-01-11T03:00:00.000Z
sensor.comfoairq_inside_humidity,35,2026-01-11T04:00:00.000Z
sensor.comfoairq_inside_humidity,35,2026-01-11T05:00:00.000Z
sensor.comfoairq_inside_humidity,34.8955093775,2026-01-11T08:00:00.000Z
sensor.comfoairq_inside_humidity,35.06919426527778,2026-01-11T09:00:00.000Z
sensor.comfoairq_inside_humidity,35.61857257166667,2026-01-11T10:00:00.000Z
sensor.comfoairq_inside_humidity,35.81320908777778,2026-01-11T11:00:00.000Z
sensor.comfoairq_inside_humidity,35.89113080972222,2026-01-11T12:00:00.000Z
sensor.comfoairq_inside_humidity,35.7441941075,2026-01-11T13:00:00.000Z
sensor.comfoairq_inside_humidity,36.330929482777776,2026-01-11T14:00:00.000Z
sensor.comfoairq_inside_humidity,37.15106841944444,2026-01-11T15:00:00.000Z
sensor.comfoairq_inside_humidity,37.66610037722222,2026-01-11T16:00:00.000Z
sensor.comfoairq_inside_humidity,38.08447940833333,2026-01-11T17:00:00.000Z
sensor.comfoairq_inside_humidity,38.78521086944445,2026-01-11T18:00:00.000Z
sensor.comfoairq_inside_humidity,42.87925795555555,2026-01-11T19:00:00.000Z
sensor.comfoairq_inside_humidity,39.99262991305556,2026-01-11T20:00:00.000Z
