entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T20:25:25.117Z,29.4,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T22:23:01.993Z,29.3,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T23:41:59.344Z,29.2,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T01:00:56.720Z,29.1,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T02:46:47.564Z,29,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T03:30:08.307Z,29,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T06:00:13.554Z,29,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T12:00:16.144Z,29.1,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T15:03:31.367Z,29.2,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T19:30:09.012Z,29.2,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T21:10:02.726Z,29.3,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T22:31:23.158Z,29.2,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-23T23:42:27.346Z,29.1,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T01:46:47.564Z,29,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T03:30:10.318Z,29,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T06:00:15.757Z,29,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T12:18:18.910Z,29.1,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T15:08:01.099Z,29.2,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T17:57:42.310Z,29.3,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T19:06:35.562Z,29.2,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T19:30:10.993Z,29.2,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T20:32:28.221Z,29.3,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T21:09:26.995Z,29.2,cooling,,,18
