entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.camera_matrimoniale_temperatura,unavailable,2026-08-01T08:24:38.485Z
sensor.camera_matrimoniale_umidita_2,38.66547938708333,2026-01-29T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.1241930835,2026-01-29T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.68787741230555,2026-01-29T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.250065679916666,2026-01-29T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.503873784305554,2026-01-29T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.82750841927778,2026-01-29T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.734460301527776,2026-01-29T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.25637891486111,2026-01-29T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.43821033163889,2026-01-29T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.02657846352778,2026-01-29T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.703344832805556,2026-01-29T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.650296082666664,2026-01-29T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.34785321697222,2026-01-30T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.86251768808334,2026-01-30T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.53074994769444,2026-01-30T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.81147162222222,2026-01-30T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.12426948963889,2026-01-30T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.33605004422222,2026-01-30T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.777696598055556,2026-01-30T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.46344251452778,2026-01-30T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.36017732313889,2026-01-30T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.2873135185,2026-01-30T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.50275835033333,2026-01-30T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.616777126777784,2026-01-30T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.699684949638886,2026-01-30T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.129827674,2026-01-30T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.72547044722222,2026-01-30T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.113745208944444,2026-01-30T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.96139102452778,2026-01-30T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.69562966411112,2026-01-30T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.624521223833334,2026-01-30T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.46376785222222,2026-01-30T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.96510825827778,2026-01-30T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.14773315055555,2026-01-30T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.080704115416665,2026-01-30T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.41580299375,2026-01-30T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.01673691719444,2026-01-31T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.97864881680555,2026-01-31T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.76719935172222,2026-01-31T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.368429005083335,2026-01-31T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.13177402325,2026-01-31T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.97814627697222,2026-01-31T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.82892582630556,2026-01-31T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.915210670111115,2026-01-31T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.85211153066667,2026-01-31T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.555468842555555,2026-01-31T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.33953400741667,2026-01-31T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.223425666361116,2026-01-31T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.23436821838889,2026-01-31T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.39135554405556,2026-01-31T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.63982178966667,2026-01-31T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.759649139888886,2026-01-31T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.530628473444445,2026-01-31T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.19360279019445,2026-01-31T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.78309673036111,2026-01-31T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.29896404488888,2026-01-31T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.910194679027775,2026-01-31T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.5631948005,2026-01-31T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.10921140866667,2026-01-31T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.895120741666666,2026-01-31T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.513962197194445,2026-02-01T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.42442699972222,2026-02-01T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.19264983083333,2026-02-01T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.92704749338889,2026-02-01T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.69680817369444,2026-02-01T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.5,2026-02-01T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.56052877366667,2026-02-01T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.826272531583335,2026-02-01T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.02028098461111,2026-02-01T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.231316488333334,2026-02-01T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.5833850665,2026-02-01T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.89153013972222,2026-02-01T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.169269588,2026-02-01T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.3,2026-02-01T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.35033564141666,2026-02-01T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.639313040750004,2026-02-01T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.298222727416665,2026-02-01T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.09055552272222,2026-02-01T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.445249435444445,2026-02-01T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.72613126769445,2026-02-01T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.76374569280556,2026-02-01T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.44864406138889,2026-02-01T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.46678891675,2026-02-01T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.63257695163889,2026-02-01T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.43525553725,2026-02-02T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.658975528666666,2026-02-02T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.558720459805556,2026-02-02T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.5,2026-02-02T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.34302730769444,2026-02-02T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.283219155333335,2026-02-02T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.36456671008333,2026-02-02T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.49301234158333,2026-02-02T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.78257041986111,2026-02-02T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.745699547638885,2026-02-02T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.90624224166667,2026-02-02T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.00602113755556,2026-02-02T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.631033785805556,2026-02-02T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.59506657297222,2026-02-02T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.87384325094445,2026-02-02T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.691611479916666,2026-02-02T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.57054728119444,2026-02-02T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.060758509555555,2026-02-02T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.008392626972224,2026-02-02T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.84135499227778,2026-02-02T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.24957553494445,2026-02-02T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.52780790180555,2026-02-02T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.73216742127778,2026-02-02T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.21074256266667,2026-02-02T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.789316030583336,2026-02-03T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.79275073427778,2026-02-03T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.622902423166664,2026-02-03T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.38038548483333,2026-02-03T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.57737307163889,2026-02-03T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.961988512805558,2026-02-03T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.703297347111114,2026-02-03T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.552325269555553,2026-02-03T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.671445100777778,2026-02-03T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.55345733013889,2026-02-03T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.05394582602778,2026-02-03T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.073841368555556,2026-02-03T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.51659212308333,2026-02-03T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.229458360222225,2026-02-03T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.01506641213889,2026-02-03T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.110194165305558,2026-02-03T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.275149918472223,2026-02-03T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.341620402722224,2026-02-03T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.12038986183333,2026-02-03T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.118891357833334,2026-02-03T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,31.656635618888888,2026-02-03T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,32.761916860638884,2026-02-03T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.5413247655,2026-02-03T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.47682780422222,2026-02-03T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.25102590383333,2026-02-04T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.089203201694446,2026-02-04T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.492205695361115,2026-02-04T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.930035724583334,2026-02-04T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.80893505616667,2026-02-04T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.70772323875,2026-02-04T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.95197707263889,2026-02-04T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.94164373258333,2026-02-04T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.98154425594444,2026-02-04T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.86279890047222,2026-02-04T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.35339357186111,2026-02-04T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.13489767897222,2026-02-04T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.88154255402778,2026-02-04T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.741274787222224,2026-02-04T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.61752329683333,2026-02-04T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.749404712444445,2026-02-04T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.87344648227778,2026-02-04T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.59182793297222,2026-02-04T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.45917765469444,2026-02-04T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.307726793916665,2026-02-04T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.672940681305555,2026-02-04T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.564272937472225,2026-02-04T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.69925180222222,2026-02-04T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.256052438666664,2026-02-04T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.70457755983333,2026-02-05T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.313321739222225,2026-02-05T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.707683929055555,2026-02-05T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.29230379875,2026-02-05T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.87236439286111,2026-02-05T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.55758499713889,2026-02-05T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.639195700861116,2026-02-05T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.93899453802778,2026-02-05T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.04107535758333,2026-02-05T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.64319697316667,2026-02-05T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.849524725222224,2026-02-05T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.953800637916665,2026-02-05T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.743903493750004,2026-02-05T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.168343196555554,2026-02-05T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.1,2026-02-05T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.21063206144445,2026-02-05T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.07892540486111,2026-02-05T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.60610402713889,2026-02-05T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.28425827358333,2026-02-05T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.85118834186111,2026-02-05T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,33.982385451333336,2026-02-05T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.47111949533333,2026-02-05T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.41332364483333,2026-02-05T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.54529528058333,2026-02-05T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.57297333033333,2026-02-06T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.15212719516666,2026-02-06T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.81028702161111,2026-02-06T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.81486035627778,2026-02-06T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.640033628055555,2026-02-06T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.71021201963889,2026-02-06T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.691227516333335,2026-02-06T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.42613111386111,2026-02-06T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.66809888666667,2026-02-06T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.019094913833335,2026-02-06T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.00178462388889,2026-02-06T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.677688320861115,2026-02-06T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.90026811913889,2026-02-06T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.85969891530556,2026-02-06T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.09745432536111,2026-02-06T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.44544361888889,2026-02-06T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.24502618883333,2026-02-06T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.74692392427778,2026-02-06T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.12794874316666,2026-02-06T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.87492532266666,2026-02-06T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,45.734149146666674,2026-02-06T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.03628056213889,2026-02-06T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.6,2026-02-06T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.7,2026-02-07T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.54142238477778,2026-02-07T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,34.255198009333334,2026-02-07T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,45.119163328555565,2026-03-14T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.82473514736111,2026-03-14T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.60780105916667,2026-03-14T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.70418268894445,2026-03-14T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.347339900166666,2026-03-14T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.56950184144444,2026-03-14T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.87736807194444,2026-03-14T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.795834645527776,2026-03-14T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.16288093683334,2026-03-14T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.83416441808333,2026-03-14T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.89397695083334,2026-03-14T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,48.835767372527776,2026-03-15T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,49.77308666733333,2026-03-15T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,50.38644467813889,2026-03-15T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,50.64523987605556,2026-03-15T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.18244540375,2026-03-15T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.46366525230555,2026-03-15T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.51364635558334,2026-03-15T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.054931641361115,2026-03-15T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,49.49055735127778,2026-03-15T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.12603363436111,2026-03-15T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.87177912152777,2026-03-15T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.70984949625,2026-03-15T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.966415463666664,2026-03-15T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.24211868669445,2026-03-15T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.54850315197223,2026-03-15T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.43554739022222,2026-03-15T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.512448772333336,2026-03-15T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.592702069972226,2026-03-15T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.50131022572222,2026-03-15T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.39298839261111,2026-03-15T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.65692016077778,2026-03-15T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,47.797744523805555,2026-03-15T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,48.853000269472226,2026-03-15T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,49.70774484594444,2026-03-15T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,50.20888605627778,2026-03-16T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,50.92994650647222,2026-03-16T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.35274550702778,2026-03-16T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.23248790405555,2026-03-16T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.189183335083335,2026-03-16T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,51.07052087972222,2026-03-16T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,47.04562546011112,2026-03-16T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.583095837916666,2026-03-16T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.357409392777775,2026-03-16T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.39857743238889,2026-03-16T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,45.02616901761112,2026-03-16T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.13743441961111,2026-03-16T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.88951771961111,2026-03-16T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.75343604397222,2026-03-16T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,46.93436497733333,2026-03-16T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,47.32597958419444,2026-03-16T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,47.053886207805554,2026-03-16T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,44.570355840416674,2026-03-16T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.34842721808334,2026-03-16T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.99587221177778,2026-03-16T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.724453413,2026-03-16T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.29928615825,2026-03-16T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.114168925638886,2026-03-16T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.88813847169445,2026-03-16T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.394333023416664,2026-03-17T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.21805080083333,2026-03-17T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.110444872694444,2026-03-17T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.521436585694445,2026-03-17T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.7581170375,2026-03-17T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.14800668108333,2026-03-17T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.07179934786111,2026-03-17T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,36.14932735152778,2026-03-17T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,35.837292498416666,2026-03-17T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.298529368333334,2026-03-17T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.27537393944444,2026-03-17T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.771726468611114,2026-03-17T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.493337834500004,2026-03-17T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.842435806000005,2026-03-17T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.24533804866667,2026-03-17T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.65729328966667,2026-03-17T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.98836851202778,2026-03-17T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.93690119208333,2026-03-17T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.117612809499995,2026-03-17T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.19608244744445,2026-03-17T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,38.82296736216667,2026-03-17T20:00:00.000Z
sensor.camera_matrimoniale_umidita_2,37.866520992194445,2026-03-17T21:00:00.000Z
sensor.camera_matrimoniale_umidita_2,39.122949415166666,2026-03-17T22:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.17852714977778,2026-03-17T23:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.42113321033333,2026-03-18T00:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.3139149195,2026-03-18T01:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.09508384913889,2026-03-18T02:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.389757730722216,2026-03-18T03:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.53741414688889,2026-03-18T04:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.452870775388895,2026-03-18T05:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.127227068555555,2026-03-18T06:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.13667027580556,2026-03-18T07:00:00.000Z
sensor.camera_matrimoniale_umidita_2,43.01538108927778,2026-03-18T08:00:00.000Z
sensor.camera_matrimoniale_umidita_2,42.22806159766667,2026-03-18T09:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.847273164361106,2026-03-18T10:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.70000006427778,2026-03-18T11:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.45398515294445,2026-03-18T12:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.78249258875,2026-03-18T13:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.51449991311111,2026-03-18T14:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.92378574366666,2026-03-18T15:00:00.000Z
sensor.camera_matrimoniale_umidita_2,41.01200147902778,2026-03-18T16:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.870729877694444,2026-03-18T17:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.42850429761111,2026-03-18T18:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.179188382722224,2026-03-18T19:00:00.000Z
sensor.camera_matrimoniale_umidita_2,40.44422466219444,2026-03-18T20:00:00.000Z
